imdb_id,title,release_date,original_language,genres,runtime,vote_average,overview,primaryName,primaryProfession
tt0094812,Bull Durham,1988-06-15,en,"['Comedy', 'Romance']",108,6.654,"Veteran catcher Crash Davis is brought to the minor league Durham Bulls to help their up and coming pitching prospect, ""Nuke"" Laloosh. Their relationship gets off to a rocky start and is further complicated when baseball groupie Annie Savoy sets her sights on the two men.",Kevin Costner,"actor,producer,writer"
tt0094812,Bull Durham,1988-06-15,en,"['Comedy', 'Romance']",108,6.654,"Veteran catcher Crash Davis is brought to the minor league Durham Bulls to help their up and coming pitching prospect, ""Nuke"" Laloosh. Their relationship gets off to a rocky start and is further complicated when baseball groupie Annie Savoy sets her sights on the two men.",Susan Sarandon,"actress,producer,miscellaneous"
tt0101410,Barton Fink,1991-08-01,en,"['Comedy', 'Drama', 'Thriller', 'Mystery']",117,7.467,A renowned New York playwright is enticed to California to write for the movies and discovers the hellish truth of Hollywood.,John Turturro,"actor,writer,producer"
tt0101410,Barton Fink,1991-08-01,en,"['Comedy', 'Drama', 'Thriller', 'Mystery']",117,7.467,A renowned New York playwright is enticed to California to write for the movies and discovers the hellish truth of Hollywood.,John Goodman,"actor,producer,soundtrack"
tt0105265,A River Runs Through It,1992-10-09,en,"['Drama', 'Family']",123,7.031,"A River Runs Through It is a cinematographically stunning true story of Norman Maclean. The story follows Norman and his brother Paul through the experiences of life and growing up, and how their love of fly fishing keeps them together despite varying life circumstances in the untamed west of Montana in the 1920s.",Craig Sheffer,"actor,producer,director"
tt0105265,A River Runs Through It,1992-10-09,en,"['Drama', 'Family']",123,7.031,"A River Runs Through It is a cinematographically stunning true story of Norman Maclean. The story follows Norman and his brother Paul through the experiences of life and growing up, and how their love of fly fishing keeps them together despite varying life circumstances in the untamed west of Montana in the 1920s.",Brad Pitt,"producer,actor,executive"
tt0089015,Desert Hearts,1985-10-01,en,"['Drama', 'Romance']",91,7.235,The story of straight-edge literature professor Vivian who travels to Reno to get away from a relationship breakup when she falls in love with an attractive and unconventional girl named Cay.,Helen Shaver,"actress,director,producer"
tt0089015,Desert Hearts,1985-10-01,en,"['Drama', 'Romance']",91,7.235,The story of straight-edge literature professor Vivian who travels to Reno to get away from a relationship breakup when she falls in love with an attractive and unconventional girl named Cay.,Patricia Charbonneau,"actress,producer,soundtrack"
tt0087843,Once Upon a Time in America,1984-05-23,en,"['Drama', 'Crime']",229,8.445,"A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan over thirty years later, where he once again must confront the ghosts and regrets of his old life.",Robert De Niro,"actor,producer,director"
tt0087843,Once Upon a Time in America,1984-05-23,en,"['Drama', 'Crime']",229,8.445,"A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan over thirty years later, where he once again must confront the ghosts and regrets of his old life.",James Woods,"actor,producer,director"
tt0102536,Night on Earth,1991-12-12,en,"['Comedy', 'Drama']",128,7.539,An anthology of 5 different cab drivers in 5 American and European cities and their remarkable fares on the same eventful night.,Winona Ryder,"actress,producer,director"
tt0102536,Night on Earth,1991-12-12,en,"['Comedy', 'Drama']",128,7.539,An anthology of 5 different cab drivers in 5 American and European cities and their remarkable fares on the same eventful night.,Gena Rowlands,"actress,miscellaneous,writer"
tt0093822,Raising Arizona,1987-03-01,en,"['Comedy', 'Crime']",94,7.029,"When a childless couple of an ex-con and an ex-cop decide to help themselves to one of another family's quintuplets, their lives become more complicated than they anticipated.",Nicolas Cage,"actor,producer,director"
tt0093822,Raising Arizona,1987-03-01,en,"['Comedy', 'Crime']",94,7.029,"When a childless couple of an ex-con and an ex-cop decide to help themselves to one of another family's quintuplets, their lives become more complicated than they anticipated.",Holly Hunter,"actress,producer,miscellaneous"
tt0100150,Miller's Crossing,1990-09-21,en,"['Drama', 'Thriller', 'Crime']",115,7.479,"Set in 1929, a political boss and his advisor have a parting of the ways when they both fall for the same woman.",Gabriel Byrne,"actor,producer,writer"
tt0100150,Miller's Crossing,1990-09-21,en,"['Drama', 'Thriller', 'Crime']",115,7.479,"Set in 1929, a political boss and his advisor have a parting of the ways when they both fall for the same woman.",Albert Finney,"actor,producer,director"
tt0095953,Rain Man,1988-12-11,en,['Drama'],134,7.763,"When car dealer Charlie Babbitt learns that his estranged father has died, he returns home to Cincinnati, where he discovers that he has a savant older brother named Raymond and that his father's $3 million fortune is being left to the mental institution in which Raymond lives. Motivated by his father's money, Charlie checks Raymond out of the facility in order to return with him to Los Angeles. The brothers' cross-country trip ends up changing both their lives.",Dustin Hoffman,"actor,producer,director"
tt0095953,Rain Man,1988-12-11,en,['Drama'],134,7.763,"When car dealer Charlie Babbitt learns that his estranged father has died, he returns home to Cincinnati, where he discovers that he has a savant older brother named Raymond and that his father's $3 million fortune is being left to the mental institution in which Raymond lives. Motivated by his father's money, Charlie checks Raymond out of the facility in order to return with him to Los Angeles. The brothers' cross-country trip ends up changing both their lives.",Tom Cruise,"actor,producer,director"
tt0110361,Lisbon Story,1994-12-16,en,"['Drama', 'Music']",100,7.289,Lisbon Story is Wim Wenders' homage to Lisbon and films. A sound engineer obtains a mysterious postcard from a friend who at the moment is filming a film in Lisbon. He sets out across Europe to find him and help him.,Rüdiger Vogler,"actor,soundtrack,archive_footage"
tt0110361,Lisbon Story,1994-12-16,en,"['Drama', 'Music']",100,7.289,Lisbon Story is Wim Wenders' homage to Lisbon and films. A sound engineer obtains a mysterious postcard from a friend who at the moment is filming a film in Lisbon. He sets out across Europe to find him and help him.,Patrick Bauchau,"actor,writer,producer"
tt0097239,Driving Miss Daisy,1989-12-13,en,['Drama'],99,7.228,"The story of an old Jewish widow named Daisy Werthan and her relationship with her black chauffeur, Hoke. From an initial mere work relationship grew in 25 years a strong friendship between the two very different characters in a time when those types of relationships where shunned.",Morgan Freeman,"actor,producer,director"
tt0097239,Driving Miss Daisy,1989-12-13,en,['Drama'],99,7.228,"The story of an old Jewish widow named Daisy Werthan and her relationship with her black chauffeur, Hoke. From an initial mere work relationship grew in 25 years a strong friendship between the two very different characters in a time when those types of relationships where shunned.",Jessica Tandy,"actress,soundtrack,archive_footage"
tt0108052,Schindler's List,1993-12-15,en,"['Drama', 'History', 'War']",195,8.57,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,Liam Neeson,"actor,producer,soundtrack"
tt0108052,Schindler's List,1993-12-15,en,"['Drama', 'History', 'War']",195,8.57,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,Ralph Fiennes,"actor,producer,director"
tt0102494,My Own Private Idaho,1991-02-01,en,['Drama'],104,7.066,"In this loose adaptation of Shakespeare's ""Henry IV,"" Mike Waters is a gay hustler afflicted with narcolepsy. Scott Favor is the rebellious son of a mayor. Together, the two travel from Portland, Oregon to Idaho and finally to the coast of Italy in a quest to find Mike's estranged mother. Along the way they turn tricks for money and drugs, eventually attracting the attention of a wealthy benefactor and sexual deviant.",River Phoenix,"actor,soundtrack,archive_footage"
tt0102494,My Own Private Idaho,1991-02-01,en,['Drama'],104,7.066,"In this loose adaptation of Shakespeare's ""Henry IV,"" Mike Waters is a gay hustler afflicted with narcolepsy. Scott Favor is the rebellious son of a mayor. Together, the two travel from Portland, Oregon to Idaho and finally to the coast of Italy in a quest to find Mike's estranged mother. Along the way they turn tricks for money and drugs, eventually attracting the attention of a wealthy benefactor and sexual deviant.",Keanu Reeves,"actor,producer,miscellaneous"
tt0088184,Stranger Than Paradise,1984-10-01,en,"['Comedy', 'Drama']",89,7.179,"A Hungarian immigrant, his friend, and his cousin go on an unpredictable adventure across America.",John Lurie,"music_department,actor,composer"
tt0088184,Stranger Than Paradise,1984-10-01,en,"['Comedy', 'Drama']",89,7.179,"A Hungarian immigrant, his friend, and his cousin go on an unpredictable adventure across America.",Eszter Balint,"actress,soundtrack,music_department"
tt0097240,Drugstore Cowboy,1989-10-20,en,"['Drama', 'Crime']",98,7.141,"Portland, Oregon, 1971. Bob Hughes is the charismatic leader of a peculiar quartet, formed by his wife, Dianne, and another couple, Rick and Nadine, who skillfully steal from drugstores and hospital medicine cabinets in order to appease their insatiable need for drugs. But neither fun nor luck last forever.",Matt Dillon,"actor,director,producer"
tt0097240,Drugstore Cowboy,1989-10-20,en,"['Drama', 'Crime']",98,7.141,"Portland, Oregon, 1971. Bob Hughes is the charismatic leader of a peculiar quartet, formed by his wife, Dianne, and another couple, Rick and Nadine, who skillfully steal from drugstores and hospital medicine cabinets in order to appease their insatiable need for drugs. But neither fun nor luck last forever.",Kelly Lynch,"actress,archive_footage"
tt0097626,Johnny Handsome,1989-09-12,en,"['Crime', 'Drama']",94,6.313,"A career criminal who has been deformed since birth is given a new face by a kindly doctor and paroled from prison. It appears that he has gone straight, but he is really planning his revenge on the man who killed his mentor and sent him to prison.",Mickey Rourke,"actor,writer,producer"
