imdb_id,production_countries,genres,budget,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,spoken_languages,status,title,vote_average,vote_count,production_companies_name,actor,director,poster_url
tt0101516,['US'],"['Crime', 'Drama', 'Mystery']",30000000,en,Bugsy,"New York gangster Ben 'Bugsy' Siegel takes a brief business trip to Los Angeles. A sharp-dressing womanizer with a foul temper, Siegel doesn't hesitate to kill or maim anyone crossing him. In L.A. the life, the movies, and most of all strong-willed Virginia Hill detain him while his family wait back home. Then a trip to a run-down gambling joint at a spot in the desert known as Las Vegas gives him his big idea.",10.806,/oFV3VWZ0LVwnoThysAE0MfUuxck.jpg,1991-12-10,49114016,134,['en'],Released,Bugsy,6.424,329,"['Baltimore Pictures', 'TriStar Pictures']","Warren Beatty, Annette Bening",Barry Levinson,https://image.tmdb.org/t/p/original/oFV3VWZ0LVwnoThysAE0MfUuxck.jpg
tt0097637,['US'],"['Action', 'Comedy', 'Crime']",17000000,en,K-9,"The extravagant cop Michael Dooley needs some help to fight a drug dealer who has tried to kill him. A ""friend"" gives him a dog named Jerry Lee (Officer Lewis), who has been trained to smell drugs. With his help, Dooley sets out to put his enemy behind the bars, but Jerry Lee has a personality of his own and works only when he wants to. On the other hand, the dog is quite good at destroying Dooley's car, house and sex-life...",13.248,/21mBNUe0X4WYywe6w5DyihltmAn.jpg,1989-04-28,78247647,101,['en'],Released,K-9,6.093,848,"['Gordon Company', 'Universal Pictures']","Jim Belushi, Mel Harris",Rod Daniel,https://image.tmdb.org/t/p/original/21mBNUe0X4WYywe6w5DyihltmAn.jpg
tt0104952,['US'],['Comedy'],11000000,en,My Cousin Vinny,"Two carefree pals traveling through Alabama are mistakenly arrested, and charged with murder. Fortunately, one of them has a cousin who's a lawyer - Vincent Gambini, a former auto mechanic from Brooklyn who just passed his bar exam after his sixth try. When he arrives with his leather-clad girlfriend, to try his first case, it's a real shock - for him and the Deep South!",16.92,/iwSURa8nS2ujwrU3s1lfxxX7voH.jpg,1992-03-13,64088552,120,['en'],Released,My Cousin Vinny,7.483,1291,"['Palo Vista Productions', 'Peter V. Miller Investment Corp.', '20th Century Fox', 'Dale Launer Production']","Joe Pesci, Marisa Tomei",Jonathan Lynn,https://image.tmdb.org/t/p/original/iwSURa8nS2ujwrU3s1lfxxX7voH.jpg
tt0111742,['US'],"['Fantasy', 'Drama', 'Horror', 'Romance']",70000000,en,Wolf,"Aging publisher Will Randall is at the end of his rope when a younger co-worker snatches his job out from under his nose. But after being bitten by a wolf, Will suddenly finds himself full of youthful vigor. As he struggles to regain his position, he becomes enthralled with Laura Alden, his former boss's daughter. And, as increasingly animal-like urges begin to overwhelm him, Randall worries that he may be turning into the creature that bit him.",12.033,/8ocZb9x6rN82i8ZzZ05j1vWKVOC.jpg,1994-06-17,131002597,125,['en'],Released,Wolf,6.086,775,['Columbia Pictures'],"Jack Nicholson, Michelle Pfeiffer",Mike Nichols,https://image.tmdb.org/t/p/original/8ocZb9x6rN82i8ZzZ05j1vWKVOC.jpg
tt0105151,['US'],"['Comedy', 'Crime', 'Drama', 'Mystery']",8000000,en,The Player,A Hollywood studio executive is being sent death threats by a writer whose script he rejected - but which one?,12.418,/p4ys4a4yASjKuWzsNWY1B7xP5kZ.jpg,1992-04-03,21706101,124,['en'],Released,The Player,7.202,661,"['Fine Line Features', 'Avenue Pictures', 'Spelling Entertainment', 'Addis Wechsler Pictures']","Tim Robbins, Greta Scacchi",Robert Altman,https://image.tmdb.org/t/p/original/p4ys4a4yASjKuWzsNWY1B7xP5kZ.jpg
tt0104452,['US'],"['Comedy', 'Romance']",26,en,Housesitter,"After building his dream house, architect Newton Davis proposes marriage to his girlfriend, only to be summarily rejected. He seeks solace in a one-night stand with a waitress, never imagining that a woman he slept with once would end up posing as his wife. Gwen's ruse is so effective that by the time Newton learns of his ""marriage,"" the entire town feels like they know him.",8.649,/A9Ojij6kEwe8LSnMieiPyPCXShx.jpg,1992-06-12,94,102,['en'],Released,Housesitter,6.139,373,"['Universal Pictures', 'Imagine Entertainment']","Steve Martin, Goldie Hawn",Frank Oz,https://image.tmdb.org/t/p/original/A9Ojij6kEwe8LSnMieiPyPCXShx.jpg
tt0104114,['US'],['Comedy'],50000000,en,The Distinguished Gentleman,"A Florida con man uses the passing of the long time Congressman from his district who he just happens to share a name with, to get elected to his version of paradise, Congress, where the money flows from lobbyists. But soon he learns the nature of the game and decides to fight back the only way he knows how, with a con.",8.054,/ny722xPMhsY6JlRmQQjLZs7JP0S.jpg,1992-12-04,83000000,112,['en'],Released,The Distinguished Gentleman,6.111,253,['Hollywood Pictures'],"Eddie Murphy, Lane Smith",Jonathan Lynn,https://image.tmdb.org/t/p/original/ny722xPMhsY6JlRmQQjLZs7JP0S.jpg
tt0107711,['US'],"['Action', 'Drama', 'Thriller', 'Romance']",15000000,en,Nowhere to Run,Escaped convict Sam Gillen single-handedly takes on ruthless developers who are determined to evict a widow with two young children.,16.711,/c1pZjoDkHDGjAu3WnlXU7EyT7nt.jpg,1993-01-15,64000000,94,['en'],Released,Nowhere to Run,6.3,582,"['Columbia Pictures', 'Adelson-Baumgarten Productions']","Jean-Claude Van Damme, Rosanna Arquette",Robert Harmon,https://image.tmdb.org/t/p/original/c1pZjoDkHDGjAu3WnlXU7EyT7nt.jpg
tt0104868,['US'],"['Comedy', 'Family', 'Drama']",10000000,en,The Mighty Ducks,"After reckless young lawyer Gordon Bombay gets arrested for drunk driving, he must coach a kids hockey team for his community service. Gordon has experience on the ice, but isn't eager to return to hockey, a point hit home by his tense dealings with his own former coach, Jack Reilly. The reluctant Gordon eventually grows to appreciate his team, which includes promising young Charlie Conway, and leads them to take on Reilly's tough players.",10.432,/zxaCHxKDFNi6frh1Q0dj19L216o.jpg,1992-10-02,50752337,101,['en'],Released,The Mighty Ducks,6.6,745,"['Avnet/Kerner Productions', 'Touchwood Pacific Partners 1']","Emilio Estevez, Joss Ackland",Stephen Herek,https://image.tmdb.org/t/p/original/zxaCHxKDFNi6frh1Q0dj19L216o.jpg
tt0108265,['US'],"['Music', 'Drama']",0,en,Swing Kids,"The story of a close-knit group of young kids in Nazi Germany who listen to banned swing music from the US. Soon dancing and fun leads to more difficult choices as the Nazi's begin tightening the grip on Germany. Each member of the group is forced to face some tough choices about right, wrong, and survival.",12.238,/o85xTgX5ByDewuYo5yOLIsP02CX.jpg,1993-03-05,5632086,112,['en'],Released,Swing Kids,6.7,197,"['Hollywood Pictures', 'Touchwood Pacific Partners 1']","Robert Sean Leonard, Christian Bale",Thomas Carter,https://image.tmdb.org/t/p/original/o85xTgX5ByDewuYo5yOLIsP02CX.jpg
tt0106770,"['HK', 'MO', 'US']","['Drama', 'History', 'Action']",14000000,en,Dragon: The Bruce Lee Story,"This film is a glimpse into the life, love and the unconquerable spirit of the legendary Bruce Lee. From a childhood of rigorous martial arts training, Lee realizes his dream of opening his own kung-fu school in America. Before long, he is discovered by a Hollywood producer and begins a meteoric rise to fame and an all too short reign as one the most charismatic action heroes in cinema history.",18.176,/lxhsdC8wuGgQf0gKCt8wyHHxGcQ.jpg,1993-05-07,63513743,120,"['cn', 'en']",Released,Dragon: The Bruce Lee Story,6.935,618,"['Raffaella De Laurentiis Productions', 'Universal Pictures']","Jason Scott Lee, Lauren Holly",Rob Cohen,https://image.tmdb.org/t/p/original/lxhsdC8wuGgQf0gKCt8wyHHxGcQ.jpg
tt0104549,['US'],"['Crime', 'Drama', 'Mystery', 'Thriller']",20000000,en,Jennifer Eight,"A big city cop from LA moves to a small town police force and immediately finds himself investigating a murder. Using theories rejected by his colleagues, the cop, John Berlin, meets a young blind woman named Helena, who he is attracted to. Meanwhile, a serial killer is on the loose and only John knows it.",7.937,/pMlk8spEliRD6hr4ILs5ubHeBGT.jpg,1992-11-06,11390479,124,['en'],Released,Jennifer Eight,6.032,294,['Paramount'],"Andy Garcia, Uma Thurman",Bruce Robinson,https://image.tmdb.org/t/p/original/pMlk8spEliRD6hr4ILs5ubHeBGT.jpg
tt0105226,['US'],"['Crime', 'Drama', 'Thriller']",8000000,en,Red Rock West,"When a promised job for Texan Michael fails to materialize in Wyoming, Mike is mistaken by Wayne to be the hitman he hired to kill his unfaithful wife, Suzanne. Mike takes full advantage of the situation, collects the money, and runs. During his getaway, things go wrong, and soon get worse when he runs into the real hitman, Lyle.",7.527,/ewofUEqU3Gpr7WSgSz3TEVPIfBg.jpg,1993-05-14,2500000,98,['en'],Released,Red Rock West,6.617,260,"['Propaganda Films', 'PolyGram Filmed Entertainment', 'Universal Pictures']","Nicolas Cage, Dennis Hopper",John Dahl,https://image.tmdb.org/t/p/original/ewofUEqU3Gpr7WSgSz3TEVPIfBg.jpg
tt0113243,['US'],"['Action', 'Crime', 'Thriller', 'Drama']",20000000,en,Hackers,"Along with his new friends, a teenager who was arrested by the US Secret Service and banned from using a computer for writing a computer virus discovers a plot by a nefarious hacker, but they must use their computer skills to find the evidence while being pursued by the Secret Service and the evil computer genius behind the virus.",18.896,/w8H2KpRtpzwlxz5KrvINCVihok1.jpg,1995-09-14,7563728,107,"['en', 'it', 'ja', 'ru']",Released,Hackers,6.293,1071,"['Suftley', 'United Artists']","Jonny Lee Miller, Angelina Jolie",Iain Softley,https://image.tmdb.org/t/p/original/w8H2KpRtpzwlxz5KrvINCVihok1.jpg
tt0103939,"['FR', 'IT', 'JP', 'GB', 'US']",['Drama'],31000000,en,Chaplin,"An aged Charlie Chaplin narrates his life to his autobiography's editor, including his rise to wealth and comedic fame from poverty, his turbulent personal life and his run-ins with the FBI.",10.349,/Aeltt5tl02zrEj4GoMynHc94lWG.jpg,1992-12-17,9493259,143,['en'],Released,Chaplin,7.451,910,"['Japan Satellite Broadcasting (JSB)', 'RCS Video', 'Le Studio Canal+', 'Carolco Pictures', 'TriStar Pictures']","Robert Downey Jr., Geraldine Chaplin",Richard Attenborough,https://image.tmdb.org/t/p/original/Aeltt5tl02zrEj4GoMynHc94lWG.jpg
tt0106226,['US'],"['Drama', 'Romance']",34000000,en,The Age of Innocence,"In 19th century New York high society, a young lawyer falls in love with a woman separated from her husband, while he is engaged to the woman's cousin.",10.594,/5Tuyt26v7qNR8Cl3m7ZRx36rduf.jpg,1993-09-10,32255440,139,"['en', 'it']",Released,The Age of Innocence,6.995,910,"['Columbia Pictures', 'Cappa Productions']","Daniel Day-Lewis, Michelle Pfeiffer",Martin Scorsese,https://image.tmdb.org/t/p/original/5Tuyt26v7qNR8Cl3m7ZRx36rduf.jpg
tt0104940,"['GB', 'US']","['Music', 'Comedy', 'Family', 'Fantasy', 'Drama']",12000000,en,The Muppet Christmas Carol,"A retelling of the classic Dickens tale of Ebenezer Scrooge, miser extraordinaire. He is held accountable for his dastardly ways during night-time visitations by the Ghosts of Christmas Past, Present and Future.",12.104,/ssrV29QSVVJuemBHho0Qx7pFYak.jpg,1992-12-10,27281507,85,['en'],Released,The Muppet Christmas Carol,7.358,797,"['Walt Disney Pictures', 'Jim Henson Productions', 'The Jim Henson Company']","Michael Caine, Dave Goelz",Brian Henson,https://image.tmdb.org/t/p/original/ssrV29QSVVJuemBHho0Qx7pFYak.jpg
tt0107120,['US'],"['Fantasy', 'Comedy', 'Family']",28000000,en,Hocus Pocus,"After 300 years of slumber, three sister witches are accidentally resurrected in Salem on Halloween night, and it is up to three kids and their newfound feline friend to put an end to the witches' reign of terror once and for all.",28.052,/by4D4Q9NlUjFSEUA1yrxq6ksXmk.jpg,1993-07-16,45395069,96,"['en', 'fr']",Released,Hocus Pocus,7.06,2643,"['Walt Disney Pictures', 'Touchwood Pacific Partners 1']","Bette Midler, Sarah Jessica Parker",Kenny Ortega,https://image.tmdb.org/t/p/original/by4D4Q9NlUjFSEUA1yrxq6ksXmk.jpg
tt0107507,['US'],"['Comedy', 'Mystery']",13500000,en,Manhattan Murder Mystery,A middle-aged couple suspects foul play when their neighbor's wife suddenly drops dead.,8.523,/zrzBIlMyAP7Ac9W5qAy5ssAUdK4.jpg,1993-05-02,11285588,104,['en'],Released,Manhattan Murder Mystery,7.285,927,"['TriStar Pictures', 'Jack Rollins & Charles H. Joffe Productions']","Woody Allen, Diane Keaton",Woody Allen,https://image.tmdb.org/t/p/original/zrzBIlMyAP7Ac9W5qAy5ssAUdK4.jpg
tt0108174,['US'],"['Comedy', 'Crime', 'Romance']",20000000,en,So I Married an Axe Murderer,"Just after a bad breakup, Charlie MacKenzie falls for lovely butcher Harriet Michaels and introduces her to his parents. But, as voracious consumers of sensational tabloids, his parents soon come to suspect that Harriet is actually a notorious serial killer -- ""Mrs. X"" -- wanted in connection with a string of bizarre honeymoon killings. Thinking his parents foolish, Charlie proposes to Harriet. But while on his honeymoon with her, he begins to fear they were right.",10.916,/wMr6ZjfOnCHOA9Qm3jvo0e7nzfx.jpg,1993-07-30,11585483,93,"['ru', 'en']",Released,So I Married an Axe Murderer,6.079,349,['TriStar Pictures'],"Mike Myers, Mike Myers",Thomas Schlamme,https://image.tmdb.org/t/p/original/wMr6ZjfOnCHOA9Qm3jvo0e7nzfx.jpg
tt0106881,['US'],['Drama'],0,en,Fearless,"After a terrible air disaster, survivor Max Klein emerges a changed person. Unable to connect to his former life or to wife Laura, he feels godlike and invulnerable. When psychologist Bill Perlman is unable to help Max, he has Max meet another survivor, Carla Rodrigo, who is wracked with grief and guilt since her baby died in the crash which she and Max survived.",8.45,/yiCAa85nJJDFiq0LmZ2Fgvu4RgY.jpg,1993-10-15,6995302,122,['en'],Released,Fearless,6.938,256,"['Spring Creek Productions', 'Warner Bros. Pictures']","Jeff Bridges, Isabella Rossellini",Peter Weir,https://image.tmdb.org/t/p/original/yiCAa85nJJDFiq0LmZ2Fgvu4RgY.jpg
tt0110678,['US'],"['Action', 'Drama', 'Science Fiction', 'Thriller']",20000000,en,No Escape,"In the year 2022, a ruthless prison warden has created the ultimate solution for his most troublesome and violent inmates: Absolom, a secret jungle island where prisoners are abandoned and left to die. But Marine Captain John Robbins, convicted of murdering a commanding officer, is determined to escape the island in order to reveal the truth behind his murderous actions and clear his name.",12.877,/jRwMdEb5bxwVARU2VmOADTflLfZ.jpg,1994-04-29,15340000,118,['en'],Released,No Escape,6.27,350,"['Platinum Pictures', 'Pacific Western', 'Allied Filmmakers', 'Columbia Pictures']","Ray Liotta, Lance Henriksen",Martin Campbell,https://image.tmdb.org/t/p/original/jRwMdEb5bxwVARU2VmOADTflLfZ.jpg
tt0111693,['US'],"['Drama', 'Romance']",0,en,When a Man Loves a Woman,"An airline pilot and his wife are forced to face the consequences of her alcoholism when her addictions threaten her life and their daughter's safety. While the woman enters detox, her husband must face the truth of his enabling behavior.",15.072,/cA1uMNX3sdWAWfMZbsgm1VIJYSY.jpg,1994-04-29,50021959,126,"['en', 'vi']",Released,When a Man Loves a Woman,6.473,295,['Touchstone Pictures'],"Meg Ryan, Andy Garcia",Luis Mandoki,https://image.tmdb.org/t/p/original/cA1uMNX3sdWAWfMZbsgm1VIJYSY.jpg
tt0110963,"['FR', 'DE', 'IT']","['Drama', 'History', 'Romance']",0,fr,La Reine Margot,"Paris, Kingdom of France, August 18, 1572. To avoid the outbreak of a religious war, the Catholic princess Marguerite de Valois, sister of the feeble King Charles IX, marries the Huguenot King Henry III of Navarre.",16.692,/8uGkhBLiJMIkwohGPo3iB9AuwDg.jpg,1994-05-13,1318578,138,"['fr', 'it']",Released,Queen Margot,7.245,300,"['Renn Productions', 'ARD Degeto', 'D. A. Films', 'WMG Film', 'NEF Filmproduktion', 'RCS Films', 'France 2 Cinéma']","Isabelle Adjani, Daniel Auteuil",Patrice Chéreau,https://image.tmdb.org/t/p/original/8uGkhBLiJMIkwohGPo3iB9AuwDg.jpg
tt0109484,['US'],"['Comedy', 'Drama', 'Family', 'Romance']",0,en,"Corrina, Corrina","When Manny Singer's wife dies, his young daughter Molly becomes mute and withdrawn. To help cope with looking after Molly, he hires sassy housekeeper Corrina Washington, who coaxes Molly out of her shell and shows father and daughter a whole new way of life. Manny and Corrina's friendship delights Molly and enrages the other townspeople.",11.214,/xuEubxRGut2Yh118RyNa6ruXXCp.jpg,1994-08-12,0,115,['en'],Released,"Corrina, Corrina",6.667,390,['New Line Cinema'],"Ray Liotta, Whoopi Goldberg",Jessie Nelson,https://image.tmdb.org/t/p/original/xuEubxRGut2Yh118RyNa6ruXXCp.jpg
tt0091541,['US'],"['Comedy', 'Romance']",10000000,en,The Money Pit,"After being evicted from their Manhattan apartment, a couple buy what looks like the home of their dreams—only to find themselves saddled with a bank-account-draining nightmare. Struggling to keep their relationship together as their rambling mansion falls to pieces around them, the two watch in hilarious horror as everything—including the kitchen sink—disappears into the Money Pit.",12.336,/bohhidIi1WWU5NNYF9l5wLQu3Ii.jpg,1986-03-26,54999651,91,['en'],Released,The Money Pit,6.497,980,"['Amblin Entertainment', 'Universal Pictures']","Tom Hanks, Shelley Long",Richard Benjamin,https://image.tmdb.org/t/p/original/bohhidIi1WWU5NNYF9l5wLQu3Ii.jpg
